[START]
(1080, 183)
(1080, 180)
(1074, 178)
(1070, 178)
(1064, 180)
(1056, 185)
(1047, 193)
(1037, 203)
(1027, 216)
(1018, 230)
(1010, 245)
(1005, 260)
(1002, 274)
(1002, 285)
(1007, 294)
(1014, 300)
(1023, 304)
(1034, 305)
(1044, 305)
(1055, 304)
(1064, 300)
(1073, 295)
(1080, 290)
(1088, 282)
[END]
[START]
(1059, 263)
(1064, 261)
(1069, 259)
(1076, 257)
(1081, 255)
(1086, 254)
(1089, 254)
(1090, 255)
(1092, 257)
(1093, 261)
(1093, 267)
(1093, 276)
(1093, 286)
(1092, 296)
(1091, 303)
(1091, 308)
(1092, 311)
(1094, 313)
(1096, 313)
(1098, 313)
[END]
